"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/15900-278","60","25.000","07-07-2025","2 +
                          1","85 m²","40
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Zeynep Kamil Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/7/4/9/7/4/4/744ab49c-5a62-40b2-afea-4a33fc2093fa.jpg","","","","","Üsküdar Şair Zatii Sokakta Ara Kat Köşe Ferah Daire Pınar Gayrimenkuldan"
"https://www.hepsiemlak.com/osmaniye-merkez-rahime-hatun-kiralik/daire/140018-78","39","24.000","08-07-2025","4 +
                          10","200 m²","11
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Osmaniye / Merkez / Rahime Hatun Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/9/4/9/8/4/4/1751743506-5117831-44894933.jpeg","","","","","Rahime Hatun Mah Kiralık Lüx Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-aksoy-kiralik/daire/88583-2043","21","32.000","09-07-2025","3 +
                          1","110 m²","36
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Karşıyaka / Aksoy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/5/6/8/4/2/4/611e6c01-e75b-4d00-b7a8-63e73b70f64e.jpg","","","","","Karşıyaka İzban - Deniz Yakını Yeni Eşyalı Temiz 2,5+1 Daire Kiralık"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/88583-2101","9","21.500","07-07-2025","2 +
                          1","65 m²","14
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Çiğli / Ataşehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/3/7/0/6/4/4/6a5f7329-de11-450c-88d5-8757391e1256.jpg","","","","","Atakent Tramvay, İzban Yakını Full Eşyalı 2+1 Veya 2+0 Kiralık Daire"
"https://www.hepsiemlak.com/gaziantep-sehitkamil-seyrantepe-kiralik/daire/160269-89","21","26.000","09-07-2025","2 +
                          1","135 m²","1
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gaziantep / Şehitkamil / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/entap-gayrimenkul-160269","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/2/5/8/4/4/8241b7721a43c32444973d9dc3d6b69455f0def427edfc373628d65de4a004956bf108e82b470f2c6f1c07a54fcbcada.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/2/0/6/1/8577aa3f-0a3f-457d-9253-ebc3fd643f85.jpg","Entap Gayrimenkul","","Seyrantepe'nin Gözde Projesinde Kiralık 2,5+1 Sıfır Daire"
"https://www.hepsiemlak.com/ankara-polatli-sentepe-kiralik/daire/54400-6966","10","15.000","04-07-2025","3 +
                          1","140 m²","15
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Polatlı / Şentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-gayrimenkul-danismanligi-54400","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/1/0/7/8/4/4/1751357611796-44870147.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/4/4/5/0/24ca38b9-33c4-4ec4-82d5-5c2721730049.jpg","Doğan Gayrimenkul Danışmanlığı","","Ankara Polatlı Şentepe Kiralık 3+1 Daire (sağ Tarafta)"
"https://www.hepsiemlak.com/ankara-polatli-gazi-kiralik/daire/54400-6870","18","19.000","04-07-2025","3 +
                          1","130 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Polatlı / Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-gayrimenkul-danismanligi-54400/husna-sevval-erdogan-4029075","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/1/2/8/5/4/4/1746521257-0387092-44582141.jpeg","https://www.hepsiemlak.com/emlak-ofisi/dogan-gayrimenkul-danismanligi-54400","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Doğan Gayrimenkul Danışmanlığı","Hüsna Şevval
          Erdoğan","Ankara Polatlı Gazi Mahallesi 3+1 Üst Kat Çarşı Merkezde Kiralık Daire"
"https://www.hepsiemlak.com/ankara-polatli-yeni-kiralik/daire/54400-6883","14","19.000","04-07-2025","3 +
                          1","135 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Polatlı / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-gayrimenkul-danismanligi-54400/husna-sevval-erdogan-4029075","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/0/6/1/6/4/4/1747050238-335898-44616088.jpeg","https://www.hepsiemlak.com/emlak-ofisi/dogan-gayrimenkul-danismanligi-54400","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Doğan Gayrimenkul Danışmanlığı","Hüsna Şevval
          Erdoğan","Ankara Polatlı Yeni Mahalle 3+1 Arakat Kiralık Daire"
"https://www.hepsiemlak.com/ankara-yenimahalle-demetevler-kiralik/daire/65633-1069","24","23.000","09-07-2025","3 +
                          1","115 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Yenimahalle / Demetevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozbek-gayrimenkul-65633/kadir-ozbek-1255489","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/3/9/8/4/4/1751717730449-44893328.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/8/4/5/5/2/1/d08f53ef-6ebc-4487-94ad-ea325fd38cae.jpg","Özbek Gayrimenkul","Kadir
          Özbek","Özbek Gayrimenkulden Hastane Metrosuna Yakın Vatan Caddesi Üzeri Kiralık Daire."
"https://www.hepsiemlak.com/istanbul-besiktas-arnavutkoy-kiralik/daire/63901-2344","38","250.000","09-07-2025","2 +
                          1","160 m²","37
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Arnavutköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/aydin-emlak-63901","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/2/0/1/9/4/4/1752045308537-44910226.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/9/3/6/0/578e6206-b67a-4c46-bf0a-ddd49c490be9.jpg","Aydın Emlak","","Arnavutköy Sahilde Asansörlü Lüks Eşyalı Manzaralı 150 M2 2+1"
"https://www.hepsiemlak.com/ankara-cankaya-emek-kiralik/daire/14347-1441","25","30.000","26-06-2025","3 +
                          1","110 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/cicek-emlak-14347/nurdane-kelgokmen-14347","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/3/4/8/6/4/4/1748087848997-44684367.jpg","https://www.hepsiemlak.com/emlak-ofisi/cicek-emlak-14347","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/3/4/1/0/8f0cf54f-f8b8-4203-99df-3a3a57972826.jpg","Çiçek Emlak","Nurdane
          Kelgökmen","Çiçek Emlak'tan Emek 20 Sokakta Kombili Kiralık Daire"
"https://www.hepsiemlak.com/mersin-mezitli-eski-mezitli-kiralik/daire/130862-1037","46","50.000","12-07-2025","3 +
                          1","195 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mersin / Mezitli / Eski Mezitli Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-lion-gayrimenkul-130862","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/0/0/2/5/4/4/c7e00413-b1cf-4f33-a57e-62e91c5a48ad.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/8/0/3/1/18101ee6-ec13-467e-999c-555f5145ffe8.jpeg","Coldwell Banker Lion Gayrimenkul","","Mersin Mezitli Yatay Mimaride Site İçi Sıfır Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/117700-345","19","30.000","09-07-2025","1 +
                          1","75 m²","50
                        Yaşında","1. Kat","","","","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/5/2/1/2/4/4/1739905185044-44212528.jpg","","","","","Cihangir Gümüşsuyunda 1.Kat Full Eşyalı 1+1 Daire."
"https://www.hepsiemlak.com/antalya-kumluca-eskicami-kiralik/daire/99705-521","14","19.000","09-07-2025","2 +
                          1","104 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya / Kumluca / Eskicami Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/6/7/9/5/4/4/408de4a4-96da-42e8-8d99-9bf66ddb0b1e.jpg","","","","","Kumluca'da   Merkezde Kiralık    2+1 Bir Yıllık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/38854-1020","20","29.000","20-06-2025","2 +
                          1","85 m²","40
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Üsküdar / Zeynep Kamil Mah.","https://www.hepsiemlak.com/emlak-ofisi/samsun-emlak-uskudar-38854","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/2/9/8/4/4/4/1744905027636-44489293.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/8/8/3/0/bd9c5cd6-a9fa-40c7-baef-3941d3e85ca2.jpg","Samsun Emlak Üsküdar","","Samsun Emlak Üsküdar. Zeynep Kamil Mah Son Kat 2 Oda 1 Salon İçi Bakımlı Deniz Manzaralı 80 M2 Kombi"
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/134894-12","26","37.500","08-07-2025","5 +
                          2","220 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beylikdüzü / Kavaklı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/7/5/0/9/4/4/7b0b7a8fe1c2e938d96519feb53d6b0db2ad3a92ee8623e14ea8ca25033c52d29d3952f77d275149be7ba5333f99509c.jpg","","","","","5+2 Kiralık Dubleks Kavaklının En Uygun Fiyatlı Seçeneği"
"https://www.hepsiemlak.com/ankara-cankaya-yildizevler-kiralik/daire/4129-2328","12","70.000","25-06-2025","2 +
                          1","110 m²","8
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Yıldızevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129/deta-emlak-4129","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/1/4/0/0/231ea482-d569-4e13-b791-9048345a45dc.jpg","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/1/4/0/0/8a9b1e80-22b2-4560-b748-4c1fc1b45691.jpg","Deta Dekorasyon Emlak Mus. LTD. Stı.","Deta
          Emlak","Çankaya'da Yeni Site İçerisinde  Katta Full Manzaralı Mobilyalı Daire"
"https://www.hepsiemlak.com/ankara-cankaya-yildizevler-kiralik/daire/4129-2287","17","80.000","01-07-2025","4 +
                          1","240 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Yıldızevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129/deta-emlak-4129","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/1/4/0/0/231ea482-d569-4e13-b791-9048345a45dc.jpg","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/1/4/0/0/8a9b1e80-22b2-4560-b748-4c1fc1b45691.jpg","Deta Dekorasyon Emlak Mus. LTD. Stı.","Deta
          Emlak","Çankaya Koz Vadi Sitesi  4+1 Mobilyalı Kiralık Daire"
"https://www.hepsiemlak.com/ankara-cankaya-kizilirmak-kiralik/daire/4129-2321","17","65.000","03-07-2025","4 +
                          1","220 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Kızılırmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129/deta-emlak-4129","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/1/4/0/0/231ea482-d569-4e13-b791-9048345a45dc.jpg","https://www.hepsiemlak.com/emlak-ofisi/deta-dekorasyon-emlak-mus-ltd-sti-4129","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/1/4/0/0/8a9b1e80-22b2-4560-b748-4c1fc1b45691.jpg","Deta Dekorasyon Emlak Mus. LTD. Stı.","Deta
          Emlak","Çukurambar'da, 4+1 Mobilyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-yenikoy-kiralik/daire/3398-2421","56","65.000","11-07-2025","2 +
                          1","100 m²","25
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Yeniköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/9/6/8/4/4/4/1745837816492-44486989.jpg","","","","","Sarıyer Yeniköy 2+1 Sahilde Bahçe Katı, Dogalgaz -Elk- Su Kiraya Dahildir, Taşınmaya Hazır Boyalı ."
"https://www.hepsiemlak.com/ankara-kecioren-kalaba-kiralik/daire/95656-1832","30","22.500","08-07-2025","1 +
                          1","80 m²","39
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Keçiören / Kalaba Mah.","https://www.hepsiemlak.com/emlak-ofisi/alp-emlak-95656/alper-celik-1993029","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/4/9/9/8/4/4/a5c22e39-0fb1-400f-90b7-b82a7abd0430.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/2/0/3/9/9/1/032e72f3-d698-4564-9afe-37074efea406.jpg","Alp Emlak","Alper
          Çelik","Sanatoryum Caddesi Üstünde 2+1 Giriş Ful Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-cukur-kiralik/daire/117700-316","5","10.000","07-07-2025","Stüdyo","35 m²","50
                        Yaşında","2. Kat","","","","İstanbul / Beyoğlu / Çukur Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/4/8/7/3/3/4/1750165773091-43378402.jpg","","","","","Beyoğlu Kalyoncukulluğunda Eşyalı Stüdyo Daire."
"https://www.hepsiemlak.com/istanbul-beyoglu-kuloglu-kiralik/daire/117700-344","12","27.000","07-07-2025","Stüdyo","45 m²","2
                        Yaşında","2. Kat","","","","İstanbul / Beyoğlu / Kuloğlu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/1/2/1/2/4/4/1751092033285-44212109.jpg","","","","","Cihangir Kuloğlunda 1+0 Full Eşyalı   Kombi Ve Klimalı Asansörlü 2.Kat  Yeni Binada Stüdyo Daire."
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/117700-347","7","15.000","07-07-2025","Stüdyo","40 m²","50
                        Yaşında","1. Kat","","","","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/2/1/2/4/4/1739906287212-44212587.jpg","","","","","Cihangir Gümüşsuyunda 1.Kat Kısmi Eşyalı Ters Dublex 1+0 Stüdyo Daire."
"https://www.hepsiemlak.com/ankara-cankaya-yukari-bahcelievler-kiralik/daire/1124-6098","17","43.500","12-07-2025","2 +
                          1","90 m²","50
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Yukarı Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/bircan-emlak-1124","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/9/0/0/9/4/4/1751890437-163862-44900976.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/1/1/0/0/47eb0fcb-1c1e-441b-b407-20d217cc5ca4.jpg","Bircan Emlak","","Y.Bahçeli 70.Sokak'ta 2.Kat Arka 2+1 90m² Merkezi ( Eşyalı ) Yapılı Bakımlı 7.Cadde'de Yakın Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/117700-359","29","45.000","07-07-2025","1 +
                          1","55 m²","25
                        Yaşında","1. Kat","","","","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/9/5/7/3/4/4/1742723501132-44375976.jpg","","","","","Cihangir Kazancı Yokuşunda Yeni Full Eşyalı Ters Dublex 1+1 Daire."
"https://www.hepsiemlak.com/ankara-cankaya-beytepe-kiralik/daire/153700-45","29","52.000","08-07-2025","2 +
                          1","110 m²","5
                        Yaşında","13. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Beytepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-borsa-153700","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/7/6/3/8/4/4/50803431e0794a0d764b051dd0e2f82dcb9868e3a8f6872f88759df0550fcf6be20697b3f64f8a1024d7287759ba9774.jpg","","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Kw Borsa","","Duru Beytepe 2+1 Açık Mutfak Kiralık Daire / Burak Ceylan"
"https://www.hepsiemlak.com/ankara-golbasi-segmenler-kiralik/daire/158597-7","12","23.000","25-05-2025","1 +
                          1","50 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Gölbaşı / Seğmenler Mah.","https://www.hepsiemlak.com/emlak-ofisi/isik-insaat-gayrimenkul-158597/merve-gulyosul-4440578","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/0/0/6/4/4/bf075c2c-f876-4d30-815a-80a2b7b17a76.jpg","https://www.hepsiemlak.com/emlak-ofisi/isik-insaat-gayrimenkul-158597","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/7/5/0/4/4/4/fe8b9c5d-1d44-455f-af61-38367b63c81f.jpg","Işık İnşaat Gayrimenkul","Merve 
          Gülyosul","Gölbaşı Seğmenler Mahallesi Hastane Mevki 1+1 Full Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/ankara-cankaya-sehit-cevdet-ozdemir-kiralik/daire/20743-2221","53","40.000","28-06-2025","4 +
                          1","195 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Şehit Cevdet Özdemir Mah.","https://www.hepsiemlak.com/emlak-ofisi/arzum-emlak-20743/besim-kardes-20743","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/5/1/0/5/4/4/1745218709-1969218-44501598.jpeg","https://www.hepsiemlak.com/emlak-ofisi/arzum-emlak-20743","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Arzum Emlak","Besim
          Kardeş","Öveçler Şehit Cevdet Özdemir Mah 1. Kat.Ön Güney Çeph.4+1+çift Bany.Asansörlü Kombili İçi Yapılı ."
"https://www.hepsiemlak.com/samsun-bafra-mevlana-kiralik/daire/146239-64","16","8.500","07-07-2025","3 +
                          1","130 m²","25
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun / Bafra / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/8/2/1/4/4/1738423334301-44128450.jpg","","","","","Ase Gayrimenkul Den Kiralık Daire"
"https://www.hepsiemlak.com/kocaeli-izmit-28-haziran-kiralik/daire/116392-410","15","20.500","07-07-2025","2 +
                          1","85 m²","10
                        Yaşında","3. Kat","","","","Kocaeli / İzmit / 28 Haziran Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/8/0/0/9/4/4/1751889208864-44900817.jpg","","","","","2+1 Beyaz Eşyalı Kiralık Daire Kent Konut2 İzmit /kocaeli"
"https://www.hepsiemlak.com/izmir-karsiyaka-alaybey-kiralik/daire/100363-356","7","25.000","07-07-2025","2 +
                          1","80 m²","45
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Karşıyaka / Alaybey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/0/1/0/9/4/4/1751890612-694067-44901040.jpeg","","","","","Karşıyaka Alaybey Tuna Mahallesinde Tadilatlı  Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/ankara-cankaya-prof-dr-ahmet-taner-kislali-kiralik/daire/140968-42","35","65.000","04-07-2025","2 +
                          1","85 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Prof. Dr. Ahmet Taner Kışlalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/oct-gayrimenkul-140968/oruc-cemil-tatli-3959025","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/3/8/4/6/4/4/42c37863-7d17-4aed-9ebe-b54a7b6d3052.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/2/0/9/5/9/3/d7233036-1f09-419f-8d8d-3dba794e7059.jpg","Oct Gayrimenkul","Oruç Cemil
          Tatlı","Park Caddesi Onyx Çayyolu'da Kiralık Ön Cephe 2+1 Yerden Isıtma Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-ulus-kiralik/daire/2600-19189","2","450.000","17-06-2025","4 +
                          1","240 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Ulus Mah.","https://www.hepsiemlak.com/emlak-ofisi/lotus-proje-2600/nilufer-yilmaz-2600","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/9/0/9/7/4/4/eb5201fc-f7d0-4c81-9f6c-ba66a6743135.jpg","https://www.hepsiemlak.com/emlak-ofisi/lotus-proje-2600","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/0/6/2/0/0/5e14af36-f288-413c-97e1-655533e0b80d.jpg","Lotus Proje","Nilüfer
          Yılmaz","Ulus Un En Lüx Konut Projesinde Yaşam Başladı"
"https://www.hepsiemlak.com/istanbul-sariyer-rumeli-hisari-kiralik/daire/2600-19198","19","80.000","07-07-2025","1 +
                          1","100 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Rumeli Hisarı Mah.","https://www.hepsiemlak.com/emlak-ofisi/lotus-proje-2600/nilufer-yilmaz-2600","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/6/8/2/8/4/4/997d0244-40f3-47bc-96fd-6b8f41832aa2.jpg","https://www.hepsiemlak.com/emlak-ofisi/lotus-proje-2600","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/0/6/2/0/0/5e14af36-f288-413c-97e1-655533e0b80d.jpg","Lotus Proje","Nilüfer
          Yılmaz","Rumelihisarı Sahilde Manzaralı İçi Bakımlı Özel Daire"
